OrderID,ProductID,QuantityOrdered,TotalPrice,DiscountApplied,TaxApplied
ORD009436,PROD0544,3,13270.52,387.8,2024.32
ORD009437,PROD0855,5,162208.7,0.0,24743.7
ORD009437,PROD0105,5,19768.66,341.9,3015.56
ORD009438,PROD0100,3,48448.44,0.0,7390.44
ORD009439,PROD0059,5,105324.91,1821.6,16066.51
ORD009440,PROD0441,4,22849.52,0.0,3485.52
ORD009441,PROD0292,5,107464.25,1858.6,16392.85
ORD009442,PROD0087,4,78762.64,0.0,12014.64
ORD009442,PROD0704,1,944.12,88.9,144.02
ORD009443,PROD0425,5,64192.0,0.0,9792.0
ORD009444,PROD0698,3,34456.12,1006.9,5256.02
ORD009445,PROD0986,2,2145.24,0.0,327.24
ORD009445,PROD0005,1,41722.44,0.0,6364.44
ORD009446,PROD0507,5,11145.1,0.0,1700.1
ORD009447,PROD0106,5,8313.1,0.0,1268.1
ORD009447,PROD0379,5,193555.4,0.0,29525.4
ORD009448,PROD0751,4,24496.45,532.3,3736.75
ORD009448,PROD0735,3,16471.62,0.0,2512.62
ORD009448,PROD0815,4,8384.84,182.2,1279.04
ORD009448,PROD0223,5,21216.4,0.0,3236.4
ORD009448,PROD0267,1,1013.62,0.0,154.62
ORD009449,PROD0878,4,64286.4,0.0,9806.4
ORD009450,PROD0893,5,197219.3,0.0,30084.3
ORD009450,PROD0485,3,24411.84,0.0,3723.84
ORD009451,PROD0745,4,156685.12,0.0,23901.12
ORD009452,PROD0919,1,3814.7,359.2,581.9
ORD009453,PROD0300,2,7972.08,0.0,1216.08
ORD009454,PROD0585,2,1939.33,86.5,295.83
ORD009455,PROD0799,2,16822.08,0.0,2566.08
ORD009456,PROD0710,3,81639.48,0.0,12453.48
ORD009457,PROD0387,4,21126.72,0.0,3222.72
ORD009458,PROD0169,4,41856.96,0.0,6384.96
ORD009459,PROD0640,1,3285.12,0.0,501.12
ORD009459,PROD0840,4,49583.6,0.0,7563.6
ORD009459,PROD0924,3,5225.04,0.0,797.04
ORD009460,PROD0985,3,21887.82,0.0,3338.82
ORD009461,PROD0323,3,9393.39,274.5,1432.89
ORD009461,PROD0797,4,6258.72,136.0,954.72
ORD009462,PROD0813,2,6326.92,282.2,965.12
ORD009463,PROD0407,4,18450.48,0.0,2814.48
ORD009463,PROD0352,5,91239.96,1578.0,13917.96
ORD009464,PROD0841,5,111657.5,0.0,17032.5
ORD009465,PROD0186,3,37984.2,0.0,5794.2
ORD009466,PROD0293,4,6584.4,0.0,1004.4
ORD009466,PROD0684,1,34911.48,0.0,5325.48
ORD009467,PROD0566,1,1056.1,0.0,161.1
ORD009468,PROD0684,1,34911.48,0.0,5325.48
ORD009468,PROD0485,2,16274.56,0.0,2482.56
ORD009469,PROD0680,2,37755.28,0.0,5759.28
ORD009469,PROD0794,5,4289.3,0.0,654.3
ORD009469,PROD0510,2,41576.12,0.0,6342.12
ORD009470,PROD0637,2,37377.68,0.0,5701.68
ORD009471,PROD0537,1,1759.38,0.0,268.38
ORD009472,PROD0983,5,93792.3,0.0,14307.3
ORD009473,PROD0949,3,3012.54,0.0,459.54
ORD009474,PROD0373,1,12806.54,0.0,1953.54
ORD009474,PROD0888,1,8916.55,839.6,1360.15
ORD009475,PROD0240,2,773.49,34.5,117.99
ORD009476,PROD0436,4,9676.0,0.0,1476.0
ORD009476,PROD0983,5,91916.45,1589.7,14021.15
ORD009477,PROD0674,2,4613.8,0.0,703.8
ORD009477,PROD0334,3,39770.48,1162.2,6066.68
ORD009478,PROD0032,4,35083.76,0.0,5351.76
ORD009478,PROD0328,5,25847.9,0.0,3942.9
ORD009479,PROD0634,2,10685.37,476.6,1629.97
ORD009479,PROD0019,2,4130.0,0.0,630.0
ORD009480,PROD0758,4,256092.1,5564.8,39064.9
ORD009481,PROD0190,1,10204.64,0.0,1556.64
ORD009482,PROD0046,1,10902.02,0.0,1663.02
ORD009483,PROD0337,2,5880.77,262.3,897.07
ORD009484,PROD0253,4,196238.72,0.0,29934.72
ORD009485,PROD0381,5,8597.83,148.7,1311.53
ORD009485,PROD0848,1,1873.37,176.4,285.77
ORD009485,PROD0753,5,97559.69,1687.3,14881.99
ORD009486,PROD0088,5,13980.88,241.8,2132.68
ORD009486,PROD0432,1,1773.54,167.0,270.54
ORD009486,PROD0453,3,7625.16,0.0,1163.16
ORD009487,PROD0080,3,7880.04,0.0,1202.04
ORD009487,PROD0614,5,16018.5,0.0,2443.5
ORD009488,PROD0146,3,59433.06,0.0,9066.06
ORD009489,PROD0752,3,4842.72,0.0,738.72
ORD009490,PROD0763,1,8827.58,0.0,1346.58
ORD009491,PROD0851,3,146191.38,0.0,22300.38
ORD009492,PROD0258,2,33414.77,1490.4,5097.17
ORD009493,PROD0973,2,11790.56,0.0,1798.56
ORD009493,PROD0244,5,33087.2,0.0,5047.2
ORD009494,PROD0054,5,11422.4,0.0,1742.4
ORD009495,PROD0407,1,4612.62,0.0,703.62
ORD009496,PROD0364,3,3819.66,0.0,582.66
ORD009497,PROD0327,4,4160.21,90.4,634.61
ORD009497,PROD0522,1,4055.66,0.0,618.66
ORD009498,PROD0256,1,733.96,0.0,111.96
ORD009498,PROD0965,4,12980.0,0.0,1980.0
ORD009499,PROD0182,4,6723.52,146.1,1025.62
ORD009500,PROD0467,3,4754.22,0.0,725.22
ORD009501,PROD0023,1,5719.46,0.0,872.46
ORD009501,PROD0754,2,46024.72,0.0,7020.72
ORD009502,PROD0293,1,1481.49,139.5,225.99
ORD009503,PROD0291,2,2860.32,0.0,436.32
ORD009503,PROD0171,1,1423.08,0.0,217.08
ORD009504,PROD0111,1,1917.5,0.0,292.5
ORD009505,PROD0920,4,58216.48,0.0,8880.48
ORD009505,PROD0745,1,39171.28,0.0,5975.28
ORD009505,PROD0748,2,129835.4,0.0,19805.4
ORD009505,PROD0423,2,6905.36,0.0,1053.36
ORD009505,PROD0954,3,18524.82,0.0,2825.82
ORD009506,PROD0787,5,65348.4,0.0,9968.4
ORD009507,PROD0706,4,6150.16,0.0,938.16
ORD009508,PROD0223,5,20792.07,359.6,3171.67
ORD009509,PROD0377,3,69617.64,0.0,10619.64
ORD009510,PROD0421,2,4632.68,0.0,706.68
ORD009511,PROD0414,5,17464.0,0.0,2664.0
ORD009512,PROD0511,2,1576.13,70.3,240.43
ORD009512,PROD0243,1,17489.96,0.0,2667.96
ORD009513,PROD0425,5,64192.0,0.0,9792.0
ORD009514,PROD0927,2,19911.32,0.0,3037.32
ORD009515,PROD0537,3,5278.14,0.0,805.14
ORD009515,PROD0873,2,15507.56,0.0,2365.56
ORD009515,PROD0879,2,28416.76,0.0,4334.76
ORD009515,PROD0498,2,18193.83,811.5,2775.33
ORD009515,PROD0711,4,19040.48,0.0,2904.48
ORD009516,PROD0505,3,60392.4,0.0,9212.4
ORD009517,PROD0699,3,16114.08,0.0,2458.08
ORD009518,PROD0859,5,8944.4,0.0,1364.4
ORD009519,PROD0709,4,36041.92,0.0,5497.92
ORD009520,PROD0176,5,12558.5,217.2,1915.7
ORD009520,PROD0262,2,35631.28,0.0,5435.28
ORD009520,PROD0859,3,5366.64,0.0,818.64
ORD009521,PROD0947,2,33415.24,0.0,5097.24
ORD009522,PROD0908,2,922.76,0.0,140.76
ORD009523,PROD0227,5,3197.8,0.0,487.8
ORD009524,PROD0762,2,25806.6,0.0,3936.6
ORD009524,PROD0271,1,827.3,77.9,126.2
ORD009524,PROD0177,5,9310.2,0.0,1420.2
ORD009525,PROD0867,5,65065.2,0.0,9925.2
ORD009526,PROD0379,2,77422.16,0.0,11810.16
ORD009527,PROD0901,5,357805.5,0.0,54580.5
ORD009528,PROD0704,1,944.12,88.9,144.02
ORD009529,PROD0651,5,242525.99,4194.5,36995.49
ORD009530,PROD0026,3,16981.38,0.0,2590.38
ORD009530,PROD0277,4,9088.95,197.5,1386.45
ORD009531,PROD0993,2,2105.12,0.0,321.12
ORD009532,PROD0520,3,16907.04,0.0,2579.04
ORD009533,PROD0024,1,3333.5,0.0,508.5
ORD009534,PROD0388,5,8909.0,0.0,1359.0
ORD009535,PROD0740,5,77819.94,1345.9,11870.84
ORD009536,PROD0254,3,34330.92,0.0,5236.92
ORD009537,PROD0423,1,3452.68,0.0,526.68
ORD009537,PROD0257,5,421808.7,0.0,64343.7
ORD009538,PROD0759,4,23349.84,0.0,3561.84
ORD009539,PROD0955,2,682.04,0.0,104.04
ORD009540,PROD0306,5,278002.1,0.0,42407.1
ORD009541,PROD0987,1,8473.7,797.9,1292.6
ORD009542,PROD0536,4,57008.16,0.0,8696.16
ORD009542,PROD0403,1,74635.0,0.0,11385.0
ORD009543,PROD0615,3,212690.28,0.0,32444.28
ORD009543,PROD0047,3,4000.32,116.9,610.22
ORD009544,PROD0194,2,112416.12,5014.1,17148.22
ORD009545,PROD0105,2,8068.84,0.0,1230.84
ORD009546,PROD0757,3,7651.59,223.6,1167.19
ORD009547,PROD0036,2,59025.96,0.0,9003.96
ORD009548,PROD0782,5,74210.2,0.0,11320.2
ORD009549,PROD0229,3,9692.52,0.0,1478.52
ORD009550,PROD0343,3,258675.82,7559.2,39459.02
ORD009551,PROD0530,2,33612.06,1499.2,5127.26
ORD009552,PROD0808,3,3124.29,91.3,476.59
ORD009553,PROD0890,1,1355.82,0.0,206.82
ORD009553,PROD0707,1,14774.78,0.0,2253.78
ORD009554,PROD0356,5,14750.0,0.0,2250.0
ORD009555,PROD0588,5,12189.4,0.0,1859.4
ORD009555,PROD0703,1,10006.4,0.0,1526.4
ORD009555,PROD0435,3,7357.3,215.0,1122.3
ORD009556,PROD0046,1,10902.02,0.0,1663.02
ORD009557,PROD0117,1,614.9,57.9,93.8
ORD009557,PROD0486,5,27836.2,0.0,4246.2
ORD009558,PROD0781,1,10850.45,1021.7,1655.15
ORD009559,PROD0045,3,39698.62,1160.1,6055.72
ORD009560,PROD0829,1,5989.68,0.0,913.68
ORD009560,PROD0472,3,3150.6,0.0,480.6
ORD009560,PROD0921,4,69704.96,0.0,10632.96
ORD009561,PROD0356,4,11800.0,0.0,1800.0
ORD009561,PROD0795,3,12673.2,0.0,1933.2
ORD009561,PROD0476,5,75254.5,0.0,11479.5
ORD009562,PROD0967,4,88142.11,1915.3,13445.41
ORD009563,PROD0499,1,2096.86,0.0,319.86
ORD009563,PROD0125,5,9723.2,0.0,1483.2
ORD009564,PROD0133,5,10372.2,0.0,1582.2
ORD009565,PROD0341,1,17426.24,0.0,2658.24
ORD009566,PROD0954,3,18524.82,0.0,2825.82
ORD009567,PROD0671,2,6291.76,0.0,959.76
ORD009568,PROD0950,4,20730.24,0.0,3162.24
ORD009568,PROD0746,1,22159.22,0.0,3380.22
ORD009569,PROD0339,4,49111.6,0.0,7491.6
ORD009569,PROD0288,3,66973.26,0.0,10216.26
ORD009570,PROD0504,1,4690.85,441.7,715.55
ORD009571,PROD0691,4,40195.52,0.0,6131.52
ORD009571,PROD0071,5,8248.2,0.0,1258.2
ORD009572,PROD0171,1,1423.08,0.0,217.08
ORD009573,PROD0173,1,2765.92,0.0,421.92
ORD009573,PROD0376,1,16020.86,0.0,2443.86
ORD009573,PROD0413,5,3929.4,0.0,599.4
ORD009574,PROD0419,1,4858.06,0.0,741.06
ORD009574,PROD0335,3,1773.54,0.0,270.54
ORD009575,PROD0907,5,55926.1,0.0,8531.1
ORD009576,PROD0753,1,19910.14,0.0,3037.14
ORD009576,PROD0388,2,3563.6,0.0,543.6
ORD009576,PROD0586,3,64403.22,0.0,9824.22
ORD009577,PROD0375,5,7146.55,123.6,1090.15
ORD009578,PROD0235,1,4902.9,0.0,747.9
ORD009579,PROD0145,2,20107.2,0.0,3067.2
ORD009580,PROD0821,1,14006.6,0.0,2136.6
ORD009581,PROD0437,3,165441.9,0.0,25236.9
ORD009581,PROD0668,1,5478.74,0.0,835.74
ORD009582,PROD0235,1,4412.61,415.5,673.11
ORD009582,PROD0785,2,168978.36,0.0,25776.36
ORD009583,PROD0758,4,256092.1,5564.8,39064.9
ORD009584,PROD0716,5,2342.3,0.0,357.3
ORD009584,PROD0656,5,10867.8,0.0,1657.8
ORD009585,PROD0257,1,84361.74,0.0,12868.74
ORD009585,PROD0382,4,18162.56,0.0,2770.56
ORD009586,PROD0200,3,255885.36,0.0,39033.36
ORD009587,PROD0666,4,78280.02,1701.0,11941.02
ORD009587,PROD0950,2,10365.12,0.0,1581.12
ORD009588,PROD0289,4,71663.76,0.0,10931.76
ORD009589,PROD0413,4,3143.52,0.0,479.52
ORD009590,PROD0737,2,27494.0,0.0,4194.0
ORD009591,PROD0535,2,9261.7,413.1,1412.8
ORD009592,PROD0100,3,48448.44,0.0,7390.44
ORD009593,PROD0657,3,234627.66,0.0,35790.66
ORD009593,PROD0880,3,30462.64,890.2,4646.84
ORD009594,PROD0174,1,1754.66,0.0,267.66
ORD009595,PROD0451,4,12512.84,271.9,1908.74
ORD009596,PROD0987,2,18830.44,0.0,2872.44
ORD009597,PROD0728,4,84994.34,1846.9,12965.24
ORD009597,PROD0301,2,108602.48,0.0,16566.48
ORD009597,PROD0811,3,16556.58,0.0,2525.58
ORD009598,PROD0725,4,67041.94,1456.8,10226.74
ORD009599,PROD0486,2,11134.48,0.0,1698.48
ORD009599,PROD0470,2,152911.48,0.0,23325.48
ORD009600,PROD0501,1,16935.36,0.0,2583.36
ORD009600,PROD0478,1,8247.02,0.0,1258.02
ORD009600,PROD0722,5,36344.0,0.0,5544.0
ORD009601,PROD0552,1,39604.34,0.0,6041.34
ORD009601,PROD0319,1,89183.22,0.0,13604.22
ORD009601,PROD0634,5,28119.4,0.0,4289.4
ORD009602,PROD0341,5,87131.2,0.0,13291.2
ORD009603,PROD0847,2,28194.92,0.0,4300.92
ORD009604,PROD0383,2,34913.84,0.0,5325.84
ORD009605,PROD0859,4,7155.52,0.0,1091.52
ORD009605,PROD0424,3,10057.14,0.0,1534.14
ORD009606,PROD0856,2,10381.64,0.0,1583.64
ORD009607,PROD0692,5,20178.0,0.0,3078.0
ORD009607,PROD0297,5,6472.3,0.0,987.3
ORD009608,PROD0950,3,15547.68,0.0,2371.68
ORD009609,PROD0992,2,18103.56,0.0,2761.56
ORD009610,PROD0924,3,5225.04,0.0,797.04
ORD009611,PROD0561,5,9893.0,171.1,1509.1
ORD009612,PROD0544,3,13270.52,387.8,2024.32
ORD009613,PROD0649,5,7363.2,0.0,1123.2
ORD009613,PROD0572,2,5293.36,236.1,807.46
ORD009614,PROD0322,2,42343.12,0.0,6459.12
ORD009614,PROD0566,2,2112.2,0.0,322.2
ORD009614,PROD0308,1,217.71,20.5,33.21
ORD009614,PROD0544,2,9152.08,0.0,1396.08
ORD009614,PROD0702,1,5161.32,0.0,787.32
ORD009615,PROD0186,4,49379.46,1073.0,7532.46
ORD009616,PROD0059,2,42989.76,0.0,6557.76
ORD009617,PROD0789,1,17489.96,0.0,2667.96
ORD009618,PROD0973,2,11790.56,0.0,1798.56
ORD009619,PROD0669,5,11174.6,0.0,1704.6
ORD009620,PROD0352,5,93102.0,0.0,14202.0
ORD009621,PROD0027,2,26291.93,1172.7,4010.63
ORD009622,PROD0173,3,8297.76,0.0,1265.76
ORD009622,PROD0994,3,89969.1,0.0,13724.1
ORD009622,PROD0016,2,25641.4,0.0,3911.4
ORD009623,PROD0797,5,8024.0,0.0,1224.0
ORD009623,PROD0008,1,742.22,0.0,113.22
ORD009624,PROD0737,1,13747.0,0.0,2097.0
ORD009624,PROD0300,1,3587.44,337.8,547.24
ORD009625,PROD0561,4,8075.92,0.0,1231.92
ORD009626,PROD0057,4,4781.36,0.0,729.36
ORD009627,PROD0779,4,24723.36,0.0,3771.36
ORD009628,PROD0844,3,7101.24,0.0,1083.24
ORD009629,PROD0197,3,3787.8,0.0,577.8
ORD009630,PROD0436,2,4838.0,0.0,738.0
ORD009630,PROD0354,4,7004.48,0.0,1068.48
ORD009631,PROD0422,5,5256.9,0.0,801.9
ORD009632,PROD0455,1,3997.37,376.4,609.77
ORD009633,PROD0931,2,11918.0,0.0,1818.0
ORD009634,PROD0785,5,422445.9,0.0,64440.9
ORD009634,PROD0317,5,1233.1,0.0,188.1
ORD009635,PROD0066,4,7599.2,0.0,1159.2
ORD009635,PROD0289,2,35831.88,0.0,5465.88
ORD009635,PROD0494,4,21046.48,0.0,3210.48
ORD009636,PROD0365,2,21306.08,0.0,3250.08
ORD009637,PROD0685,1,3925.86,0.0,598.86
ORD009638,PROD0873,1,7753.78,0.0,1182.78
ORD009639,PROD0733,5,6325.51,109.4,964.91
ORD009640,PROD0906,2,155332.49,6928.3,23694.79
ORD009641,PROD0048,1,4525.3,0.0,690.3
ORD009642,PROD0405,1,3915.24,0.0,597.24
ORD009643,PROD0304,3,15278.64,0.0,2330.64
ORD009644,PROD0705,4,6502.63,141.3,991.93
ORD009645,PROD0917,5,5770.2,0.0,880.2
ORD009645,PROD0900,1,2282.24,214.9,348.14
ORD009646,PROD0677,5,6637.5,0.0,1012.5
ORD009646,PROD0377,2,46411.76,0.0,7079.76
ORD009647,PROD0627,5,28998.5,0.0,4423.5
ORD009648,PROD0323,5,16195.5,0.0,2470.5
ORD009649,PROD0895,2,17584.01,784.3,2682.31
ORD009650,PROD0974,2,4732.86,211.1,721.96
ORD009650,PROD0569,5,24260.8,0.0,3700.8
ORD009651,PROD0390,5,11941.6,0.0,1821.6
ORD009651,PROD0253,5,245298.4,0.0,37418.4
ORD009652,PROD0723,2,25421.92,0.0,3877.92
ORD009652,PROD0226,3,19045.2,0.0,2905.2
ORD009652,PROD0225,4,28107.6,0.0,4287.6
ORD009653,PROD0164,3,159802.68,0.0,24376.68
ORD009654,PROD0312,1,7933.14,0.0,1210.14
ORD009654,PROD0473,5,377216.5,0.0,57541.5
ORD009655,PROD0080,4,10506.72,0.0,1602.72
ORD009656,PROD0025,5,19257.6,0.0,2937.6
ORD009656,PROD0414,2,6636.32,296.0,1012.32
ORD009657,PROD0251,3,2481.54,0.0,378.54
ORD009658,PROD0237,4,9336.16,0.0,1424.16
ORD009659,PROD0797,1,1604.8,0.0,244.8
ORD009660,PROD0449,2,2822.56,0.0,430.56
ORD009661,PROD0782,3,44526.12,0.0,6792.12
ORD009662,PROD0242,3,13073.22,0.0,1994.22
ORD009662,PROD0874,1,1477.36,0.0,225.36
ORD009662,PROD0829,4,23958.72,0.0,3654.72
ORD009663,PROD0988,5,6271.7,0.0,956.7
ORD009664,PROD0048,3,13575.9,0.0,2070.9
ORD009665,PROD0670,3,7412.05,216.6,1130.65
ORD009666,PROD0637,4,74755.36,0.0,11403.36
ORD009667,PROD0783,5,10637.7,0.0,1622.7
ORD009667,PROD0321,2,12409.47,553.5,1892.97
ORD009668,PROD0355,3,2021.34,0.0,308.34
ORD009669,PROD0750,5,216199.6,0.0,32979.6
ORD009670,PROD0747,5,191667.4,0.0,29237.4
ORD009671,PROD0928,2,16483.18,735.2,2514.38
ORD009672,PROD0614,2,6407.4,0.0,977.4
ORD009673,PROD0265,5,416280.87,7199.6,63500.47
ORD009673,PROD0128,1,13260.84,0.0,2022.84
ORD009674,PROD0089,4,5352.48,0.0,816.48
ORD009674,PROD0394,1,10904.62,1026.8,1663.42
ORD009675,PROD0375,1,1458.48,0.0,222.48
ORD009676,PROD0818,3,21993.19,642.7,3354.89
ORD009677,PROD0935,1,461.38,0.0,70.38
ORD009677,PROD0277,5,11652.5,0.0,1777.5
ORD009677,PROD0088,3,8559.72,0.0,1305.72
ORD009678,PROD0051,5,12207.1,0.0,1862.1
ORD009679,PROD0712,3,4686.96,0.0,714.96
ORD009680,PROD0464,4,30552.56,0.0,4660.56
ORD009681,PROD0198,1,4362.46,0.0,665.46
ORD009682,PROD0988,5,6271.7,0.0,956.7
ORD009682,PROD0665,1,3518.76,0.0,536.76
ORD009683,PROD0961,3,136753.39,3996.3,20860.69
ORD009684,PROD0695,1,2001.87,188.5,305.37
ORD009685,PROD0709,5,44151.35,763.6,6734.95
ORD009686,PROD0443,2,25065.56,1118.0,3823.56
ORD009687,PROD0318,3,3554.16,0.0,542.16
ORD009688,PROD0309,3,2945.28,0.0,449.28
ORD009688,PROD0660,2,4375.44,0.0,667.44
ORD009689,PROD0991,3,10559.82,0.0,1610.82
ORD009690,PROD0068,2,24178.2,0.0,3688.2
ORD009690,PROD0582,3,33194.58,0.0,5063.58
ORD009691,PROD0864,1,17156.61,1615.5,2617.11
ORD009691,PROD0852,1,5406.76,0.0,824.76
ORD009692,PROD0519,3,40402.02,0.0,6163.02
ORD009692,PROD0139,5,3239.1,0.0,494.1
ORD009693,PROD0617,3,44677.63,1305.6,6815.23
ORD009693,PROD0073,1,23504.42,0.0,3585.42
ORD009694,PROD0282,2,2757.66,123.0,420.66
ORD009695,PROD0646,2,4448.6,0.0,678.6
ORD009695,PROD0721,2,38286.63,1707.7,5840.33
ORD009696,PROD0714,5,127906.1,0.0,19511.1
ORD009696,PROD0074,5,137652.9,0.0,20997.9
ORD009697,PROD0531,5,20366.8,0.0,3106.8
ORD009697,PROD0297,2,2459.47,109.7,375.17
ORD009698,PROD0864,1,19062.9,0.0,2907.9
ORD009699,PROD0097,5,68947.4,0.0,10517.4
ORD009700,PROD0181,4,8212.8,0.0,1252.8
ORD009701,PROD0520,2,11271.36,0.0,1719.36
ORD009701,PROD0568,2,1347.56,0.0,205.56
ORD009701,PROD0613,3,11111.23,324.7,1694.93
ORD009701,PROD0665,5,17593.8,0.0,2683.8
ORD009701,PROD0397,1,11997.41,1129.7,1830.11
ORD009702,PROD0467,5,7765.23,134.3,1184.53
ORD009703,PROD0322,1,21171.56,0.0,3229.56
ORD009704,PROD0019,2,4130.0,0.0,630.0
ORD009705,PROD0044,3,3437.34,0.0,524.34
ORD009706,PROD0615,2,141793.52,0.0,21629.52
ORD009707,PROD0357,2,1406.56,0.0,214.56
ORD009708,PROD0676,3,8761.5,0.0,1336.5
ORD009709,PROD0315,5,19824.0,0.0,3024.0
ORD009709,PROD0643,3,5794.98,0.0,883.98
ORD009710,PROD0159,3,54827.52,0.0,8363.52
ORD009711,PROD0300,2,7573.48,337.8,1155.28
ORD009712,PROD0316,3,115010.0,3360.9,17543.9
ORD009713,PROD0179,4,10015.84,0.0,1527.84
ORD009714,PROD0220,3,7819.86,0.0,1192.86
ORD009715,PROD0212,5,53530.7,0.0,8165.7
ORD009715,PROD0502,2,7752.6,0.0,1182.6
ORD009716,PROD0917,5,5770.2,0.0,880.2
ORD009717,PROD0488,1,1979.57,186.4,301.97
ORD009717,PROD0567,5,23122.22,399.9,3527.12
ORD009718,PROD0119,2,19116.0,0.0,2916.0
ORD009719,PROD0036,1,26561.68,2501.1,4051.78
ORD009720,PROD0648,4,28168.96,0.0,4296.96
ORD009720,PROD0430,1,59912.73,5641.5,9139.23
ORD009721,PROD0216,1,2690.4,0.0,410.4
ORD009721,PROD0557,5,192570.1,0.0,29375.1
ORD009721,PROD0746,2,44318.44,0.0,6760.44
ORD009722,PROD0925,5,31936.7,0.0,4871.7
ORD009723,PROD0331,1,88628.62,0.0,13519.62
ORD009724,PROD0209,4,59264.32,0.0,9040.32
ORD009725,PROD0843,5,56709.86,980.8,8650.66
ORD009726,PROD0066,5,9499.0,0.0,1449.0
ORD009727,PROD0119,1,9558.0,0.0,1458.0
ORD009728,PROD0630,3,45304.92,0.0,6910.92
ORD009729,PROD0023,5,28597.3,0.0,4362.3
ORD009729,PROD0246,5,123823.3,0.0,18888.3
ORD009730,PROD0016,3,38462.1,0.0,5867.1
ORD009731,PROD0071,4,6598.56,0.0,1006.56
ORD009732,PROD0148,1,9486.02,0.0,1447.02
ORD009733,PROD0110,1,1977.68,0.0,301.68
ORD009734,PROD0249,5,11505.0,0.0,1755.0
ORD009735,PROD0926,4,85380.08,0.0,13024.08
ORD009736,PROD0086,3,28847.46,0.0,4400.46
ORD009737,PROD0064,4,12286.16,0.0,1874.16
ORD009737,PROD0994,1,29989.7,0.0,4574.7
ORD009738,PROD0424,2,6704.76,0.0,1022.76
ORD009739,PROD0531,2,8146.72,0.0,1242.72
ORD009740,PROD0370,4,12045.44,0.0,1837.44
ORD009741,PROD0346,1,1294.46,0.0,197.46
ORD009742,PROD0017,2,6527.76,0.0,995.76
ORD009743,PROD0643,4,7726.64,0.0,1178.64
ORD009743,PROD0057,5,5976.7,0.0,911.7
ORD009743,PROD0848,2,3954.89,176.4,603.29
ORD009744,PROD0610,1,10879.6,0.0,1659.6
ORD009745,PROD0241,1,6619.8,0.0,1009.8
ORD009745,PROD0186,4,50645.6,0.0,7725.6
ORD009746,PROD0150,2,3443.24,0.0,525.24
ORD009747,PROD0626,5,6826.3,0.0,1041.3
ORD009748,PROD0244,4,25808.02,560.8,3936.82
ORD009749,PROD0783,5,10637.7,0.0,1622.7
ORD009749,PROD0243,3,52469.88,0.0,8003.88
ORD009750,PROD0110,2,3955.36,0.0,603.36
ORD009751,PROD0639,2,5739.52,0.0,875.52
ORD009752,PROD0249,5,11274.9,195.0,1719.9
ORD009753,PROD0614,5,15698.13,271.5,2394.63
ORD009754,PROD0169,4,41856.96,0.0,6384.96
ORD009755,PROD0690,4,110268.64,0.0,16820.64
ORD009756,PROD0054,2,4568.96,0.0,696.96
ORD009757,PROD0233,2,184957.92,0.0,28213.92
ORD009758,PROD0685,3,11777.58,0.0,1796.58
ORD009759,PROD0984,5,16986.1,0.0,2591.1
ORD009760,PROD0180,1,9345.6,0.0,1425.6
ORD009761,PROD0511,4,3318.16,0.0,506.16
ORD009762,PROD0668,5,27393.7,0.0,4178.7
ORD009762,PROD0864,1,19062.9,0.0,2907.9
ORD009763,PROD0382,3,13621.92,0.0,2077.92
ORD009763,PROD0339,3,36833.7,0.0,5618.7
ORD009764,PROD0665,5,17593.8,0.0,2683.8
ORD009765,PROD0523,4,236901.52,0.0,36137.52
ORD009765,PROD0825,1,15295.16,0.0,2333.16
ORD009765,PROD0137,4,8019.28,0.0,1223.28
ORD009765,PROD0250,3,40826.82,0.0,6227.82
ORD009765,PROD0309,5,4908.8,0.0,748.8
ORD009766,PROD0534,4,46033.81,1000.3,7022.11
ORD009766,PROD0172,1,4550.67,428.5,694.17
ORD009767,PROD0467,1,1426.27,134.3,217.57
ORD009768,PROD0297,2,2588.92,0.0,394.92
ORD009768,PROD0406,5,67076.98,1160.1,10232.08
ORD009769,PROD0688,3,38634.38,1129.0,5893.38
ORD009769,PROD0640,2,6570.24,0.0,1002.24
ORD009770,PROD0532,2,10362.76,0.0,1580.76
ORD009770,PROD0456,4,3299.28,0.0,503.28
ORD009771,PROD0616,2,22283.12,0.0,3399.12
ORD009771,PROD0322,1,19054.4,1794.2,2906.6
ORD009771,PROD0666,4,78280.02,1701.0,11941.02
ORD009771,PROD0134,4,306948.8,6669.9,46822.7
ORD009771,PROD0560,1,13787.12,0.0,2103.12
ORD009772,PROD0930,1,23408.84,0.0,3570.84
ORD009773,PROD0266,1,55212.2,0.0,8422.2
ORD009773,PROD0856,2,10381.64,0.0,1583.64
ORD009774,PROD0683,1,535.72,0.0,81.72
ORD009775,PROD0389,1,3586.02,0.0,547.02
ORD009776,PROD0000,4,10216.44,222.0,1558.44
ORD009776,PROD0470,3,229367.22,0.0,34988.22
ORD009777,PROD0531,2,8146.72,0.0,1242.72
ORD009778,PROD0060,5,70947.5,0.0,10822.5
ORD009778,PROD0352,3,55861.2,0.0,8521.2
ORD009779,PROD0326,3,123619.75,3612.5,18857.25
ORD009780,PROD0864,1,19062.9,0.0,2907.9
ORD009780,PROD0138,1,3156.5,0.0,481.5
ORD009781,PROD0504,2,10424.12,0.0,1590.12
ORD009781,PROD0750,5,216199.6,0.0,32979.6
ORD009782,PROD0641,5,8159.7,0.0,1244.7
ORD009783,PROD0521,2,165551.64,0.0,25253.64
ORD009784,PROD0794,1,857.86,0.0,130.86
